Country,Region,construction_period_start,construction_period_end,mi_steel,mi_copper,mi_aluminum,mi_unspecified_metal,mi_wood,mi_paper_cardboard,mi_straw,mi_concrete,mi_cement,mi_aggregates,mi_brick,mi_mortar_plaster,mi_mineral_fill,mi_plaster_board_gypsum,mi_Adobe,mi_Asphalt,mi_Bitumen,mi_natural_stone,mi_cement_asbestos,mi_Clay,mi_siding_unspecified,mi_Ceramics,mi_Glass,mi_Plastics,mi_Polystyrene,mi_PVC,mi_Lineoleum,mi_Carpet,mi_Heraklith,mi_Mineral_wool,mi_insulation_unspecified,mi_other_unspecified_material,building_description,no_floors,Occupation,building_type,averaged_data,urban_rural,"Floor area used in original publication [gross, net, unspecified]",Authors,publication_year,publication_title,publication_outlet,DOI,URL,data_entry,conversion,aggregation,comment_primary,comment_secondary,global_region,climate_classification,equator_distance,heating_degree_days_0,heating_degree_days_1,cooling_degree_days_0,cooling_degree_days_1,country_land_area,population_0,"Notes, population_0",population_1,urbanization_0,urbanization_1,gdp_0,gdp_1,hdi_0,hdi_1
Austria,Vienna,1997,2019,26.24929609,0.315259046,0.213357132,,116.7095356,,,529.24988,,70.16902091,,9.925883285,14.56878923,45.69982388,,,6.652284306,,,,,0.292968002,2.824593671,6.76055509,2.534810104,,,,0.009553304,14.56878923,,,LCA Data IBO4,3.2,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,72.44221252,0.085137528,0.432236679,,6.264157327,0.291432306,,1558.088797,,36.48143062,,9.731874322,3.788619983,17.65948796,,18.88415855,5.651822032,,,,,0.301255867,1.709299595,3.192657289,7.102434523,,,,0.975807048,3.788619983,,,LCA Data IBO5,3.3,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,58.12452448,0.227735825,0.207556701,,9.608145619,,,1231.820193,,,,11.63182345,8.538652062,16.58723969,,3.831150773,4.860286082,,,,,0.26521134,2.26582732,2.412846649,3.323789948,,,,,8.538652062,,,LCA Data IBO6,2.9,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,10.50097026,0.066624018,0.110185876,,85.1736824,0.143497885,,591.9108402,,8.415125996,,5.39910794,8.028194198,23.27740699,,,4.973739208,,,,,0.235746526,3.215890111,4.509933543,3.264576894,,,,8.627810362,8.028194198,,,LCA Data IBO7,2.6,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,61.80040198,0.266526296,0.529989072,,6.065770878,,,1220.270734,,16.97803142,,24.67053176,5.768609375,21.67747209,,,5.768609375,,,,,0.281843899,2.766359143,2.864391803,8.053995777,,,,,5.768609375,,,LCA Data IBO8,3.1,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,58.61229324,0.083488721,0.465610175,,4.723534945,0.073855407,,1310.702275,,6.062565586,,10.91454472,2.674850176,39.48374282,,,4.810234771,,,,,0.295421628,2.517506048,9.154859367,4.990056631,,,,,2.674850176,,,LCA Data IBO9,3.2,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,1997,2019,50.68008661,0.085993751,0.496117796,,8.827589322,,,1122.119232,,33.51441086,52.85639001,14.74462091,3.661349336,22.96694652,,,5.946798651,,,,,7.249934729,2.563275281,2.632731772,6.42968664,,,,,3.661349336,,,LCA Data IBO10,3.3,residential,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: HDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: CDD in 2013, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Population in 2016, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: Urban pop. in 1995, Urban pop. in 2020, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: GDP in 2016, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,4470.815,4651.60975,99.5599975,163.375,82445,8015,,8780,0.616,0.587,31019,45010,,
Austria,Vienna,0,1918,27.18344793,0.933382991,0.260621051,,15.36057904,,,101.207217,0.160123524,,1380.906593,394.6713061,1.644042441,10.85883606,,,0.274746233,,0.033956676,,,2.081319875,1.485076548,0.120122237,,1.500026249,0.067112487,,,0.318140478,,,Case study KES P1,4.7,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,27.01987824,0.79740923,0.315115591,1.492618974,13.97492275,,,91.4023401,0.577148789,,1228.391184,354.6755836,1.96263831,18.84098931,,,0.299078252,,0.125469392,,,4.469747158,1.872075524,0.888053683,,0.788420099,,,,0.338364321,,,Case study KES P2,4.6,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,26.35937635,0.470676478,0.285778244,0.82041323,13.81129478,,,105.4268794,,,1320.391081,383.8812552,1.254174892,11.33250284,,,0.334328566,0.471839359,,,,2.814174368,2.283464109,0.299442107,,0.462245583,1.11520381,,,0.21911212,,,Case study KES P3,4.6,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,13.71094749,0.313369792,0.0263288,,34.71800123,,,86.8622916,,,1294.708801,355.5807479,1.06031259,6.340852644,,,0.608300593,,,,,4.096439469,1.187007615,0.128714416,,0.666504178,,,,0.217385249,,,Case study KES VW,4.4,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,11.4816365,0.265880346,0.180185935,,5.710920108,,,170.406235,0.911937616,,973.3597983,267.8695724,1.125205412,5.08948313,,,,,0.236602227,,,2.810913441,1.030617394,0.254578168,,1.85939586,0.003898406,,,0.196228275,,,Case study GZL,3.9,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,17.21916712,0.213234292,0.802552285,0.027272953,27.76593221,,,672.902327,,,814.2489021,271.3175734,0.462543719,0.583443238,,,0.078499875,0.058086672,,,,1.587084944,2.201134767,2.823580931,,,0.137294665,,0.222110432,0.135678368,,,Construction files (nr. 18),3.4,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,8.016105659,0.206036353,0.086054796,0.026352327,40.45073396,,,106.0166646,,,1087.7961,320.6543915,0.446930087,0.563748521,,,0.075850032,0.056125898,,,,1.533511284,1.065521625,1.125203777,,,0.132660144,,0.21461287,0.135678368,,,Construction files (nr. 20),3.3,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
Austria,Vienna,0,1918,11.33722966,0.243465863,0.101687906,0.031139612,37.37691753,,,80.18476416,,,1062.802175,344.2142066,0.528121459,0.666161666,,,0.089629297,0.066321986,,,,1.812095986,1.01830793,1.329613462,,,0.156759795,,0.253600429,0.135678368,,,Construction files (nr. 27),3.9,commercial,NULL,FALSE,urban,gross,"Kleemann, Fritz; Lederer, Jakob; Rechberger, Helmut; Fellner, Johann",2016,GIS‐based Analysis of Vienna's Material Stock in Buildings,Journal of Industrial Ecology,10.1111/jiec.12446,﻿http://doi.wiley.com/10.1111/jiec.12446,Heeren and Fishman,Personal communication by the author. Data based and converted from Kleemann et al. 2016. No. of floors calculated by author. ,"Summed ""slag fill"" and ""mineral fill"", ""bricks"" and ""foamed clay bricks"", ""mineral wool"" and ""mineral wool board"". Considered ""cement asbestos"" as ""cement"", ""laminate"" as ""other"".",,"Heating Degree Days: No data before 1948, HDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.hdd.18C' and divided by four to obtain daily values. Cooling Degree Days: No data before 1948, CDD in 1948, Data: https://www.kapsarc.org/research/projects/global-degree-days-database/ - sheet 'T2m.cdd.18C' and divided by four to obtain daily values. Land area: Data: https://www.cia.gov/library/publications/the-world-factbook/fields/2147.html. Population: Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. Urbanization: No data before 1950, Urban pop. in 1950, Data: https://www.rug.nl/ggdc/historicaldevelopment/maddison/releases/maddison-project-database-2018. GDP: Pre-1918, Data: https://esa.un.org/unpd/wup/Download, Urbanization_rate_2018.xls.",Europe,Cfb,5362,,4039.855,,90.9649975,82445,,Pre-1918,6727,,0.636,,2767,,
